p_neutral,p_positive,p_negative,sentiment,n_chunks,ticker,sector,form,filing_date,n_words,doc_hash
0.9999958872795105,2.9410184652078897e-06,1.2351384839348611e-06,1.7058799812730285e-06,3,AAPL,Information Tech.,10-Q,2023-05-05,7311,3496d33dabfc3b7ef8676387e52a1fe3
0.9999945759773254,3.785681428780663e-06,1.5894423768259003e-06,2.1962391656416003e-06,3,AAPL,Information Tech.,10-Q,2023-08-04,7293,28e88f60bde0225e065513ab2ecc4834
0.9999966025352478,2.1838679913344095e-06,1.210894993164402e-06,9.729729981700075e-07,3,AAPL,Information Tech.,10-Q,2024-02-02,6940,1f10b262d0c3e7fa3aa7717f3ce5bfa5
0.9999963641166687,2.5491042379144346e-06,1.0880226000153925e-06,1.4610816378990421e-06,3,AAPL,Information Tech.,10-Q,2024-05-03,7174,bca204cb6182971a249913bd02f2afe1
0.9999966621398926,2.2902283944858937e-06,9.962089961845777e-07,1.294019398301316e-06,3,AAPL,Information Tech.,10-Q,2024-08-02,7117,82b8d9b94ef5ce5a98867f005dab660d
0.9999715089797974,1.5146687474043574e-05,1.3384303201746661e-05,1.762384272296913e-06,1,AAPL,Information Tech.,8-K,2019-01-02,343,3aaee18d00a5a23e3f847f972af0915d
0.9999575614929199,2.530121309973765e-05,1.722080196486786e-05,8.080411134869792e-06,1,AAPL,Information Tech.,8-K,2019-01-29,345,d4e1e07f2f14dd8d5ee264de7382bc57
0.9999681711196899,1.8275419279234484e-05,1.353274637949653e-05,4.742672899737954e-06,1,AAPL,Information Tech.,8-K,2019-02-06,295,ef4b3e6e38faf477ecd512fe2eb4d5b8
0.9999799728393555,1.2117751793994103e-05,7.9098463174887e-06,4.2079054765054025e-06,1,AAPL,Information Tech.,8-K,2019-03-04,276,bf5f5bec4d8a92a98204fd770473b377
0.9999586343765259,2.398957258265e-05,1.7382953956257552e-05,6.6066186263924465e-06,1,AAPL,Information Tech.,8-K,2019-04-30,345,aedca1d8ea5fed0feaf7eb64f8057eb6
0.9999697208404541,1.7427448256057687e-05,1.286854239879176e-05,4.558905857265927e-06,1,AAPL,Information Tech.,8-K,2019-07-30,354,24133ed613d6444e881d4057d833a446
0.9999685883522034,1.1524001820362173e-05,1.9895287550752982e-05,-8.37128573039081e-06,2,AAPL,Information Tech.,8-K,2019-09-13,316,279979a448d97e34f1ae9c5ded325d8d
0.999977707862854,7.604528036608826e-06,1.4673863915959373e-05,-7.069335879350547e-06,2,AAPL,Information Tech.,8-K,2019-10-30,394,9ff78ca1bc0cd74f227f082607678fa7
0.9999673962593079,8.060656000452582e-06,2.4529756046831608e-05,-1.6469100955873728e-05,2,AAPL,Information Tech.,8-K,2020-01-28,402,be57f8536410d214790c2b26ea2c0c6d
0.9999691247940063,7.675344022572972e-06,2.319044688192662e-05,-1.5515102859353647e-05,2,AAPL,Information Tech.,8-K,2020-04-30,402,1f0edf61fb9871dcea2cabd63ae8048e
0.9999605417251587,1.433512443327345e-05,2.5100564016611315e-05,-1.0765439583337866e-05,2,AAPL,Information Tech.,8-K,2020-07-30,402,27f751eb1ff7c84655817517f014451f
0.9999769926071167,8.30783392302692e-06,1.4646127965534106e-05,-6.3382940425071865e-06,2,AAPL,Information Tech.,8-K,2020-10-29,412,847ac53f92fe1cc93b7e859e4593a41f
0.9999757409095764,7.827494300727267e-06,1.639941183384508e-05,-8.571917533117812e-06,2,AAPL,Information Tech.,8-K,2021-01-27,412,85882e87aabc6909f12c3a2440512514
0.9999747276306152,8.477813025820069e-06,1.6804189726826735e-05,-8.326376701006666e-06,2,AAPL,Information Tech.,8-K,2021-04-28,412,de02f9f96f066e1e29b33ab8f01e2f84
0.9999754428863525,8.291702215501573e-06,1.631237319088541e-05,-8.020670975383837e-06,2,AAPL,Information Tech.,8-K,2021-07-27,412,22275c501649c82e8d962a30575e9065
0.9999584555625916,1.4394458958122414e-05,2.7222515200264752e-05,-1.2828056242142338e-05,2,AAPL,Information Tech.,8-K,2021-10-28,402,3d979a082c775bd58fdc99ecd05c98ba
0.9999536871910095,1.624346805328969e-05,3.0042136131669395e-05,-1.3798668078379706e-05,2,AAPL,Information Tech.,8-K,2022-01-27,402,0d0b77f1549b7071820fdee747b64dcc
0.9999505281448364,1.7467686120653525e-05,3.197414116584696e-05,-1.4506455045193434e-05,2,AAPL,Information Tech.,8-K,2022-04-28,402,86043048f6ae70ef638f7ec66538ef12
0.9999530911445618,1.672124199103564e-05,3.019015275640413e-05,-1.3468910765368491e-05,2,AAPL,Information Tech.,8-K,2022-07-28,402,8400ba2eab909ddfaed6ff5ce07df17d
0.999950647354126,1.8730743249761872e-05,3.0620496545452625e-05,-1.1889753295690753e-05,2,AAPL,Information Tech.,8-K,2022-10-27,402,a96862ca7d18d9a47abc37e88db97710
0.9999556541442871,1.4209634173312224e-05,3.0137434805510566e-05,-1.592780063219834e-05,2,AAPL,Information Tech.,8-K,2023-02-02,398,43a8c068f26a4427b02dcb44a1eabc37
0.9999552965164185,1.4367758922162466e-05,3.0325949410325848e-05,-1.5958190488163382e-05,2,AAPL,Information Tech.,8-K,2023-05-04,398,44d8a272eea5e397e8d58182b8c443b5
0.999957263469696,1.4346636817208491e-05,2.8365577236399986e-05,-1.4018940419191495e-05,2,AAPL,Information Tech.,8-K,2023-08-03,398,4071fc93705550991c9ef79c6c33fb12
0.9999561309814453,1.4683702829643153e-05,2.9227809136500582e-05,-1.454410630685743e-05,2,AAPL,Information Tech.,8-K,2023-11-02,398,4532e10e3a1cf20bf1c7d62a684bc67b
0.9999672174453735,7.95928281149827e-06,2.486320590833202e-05,-1.690392309683375e-05,2,AAPL,Information Tech.,8-K,2024-02-01,394,0dd50db32b659e17204938a56e71c27d
0.9999662637710571,7.862990969442762e-06,2.5851310056168586e-05,-1.7988319086725824e-05,2,AAPL,Information Tech.,8-K,2024-05-02,394,e99c12a39b8514f8192d5bae27fda4fd
0.999969482421875,7.237153113237582e-06,2.3331318516284227e-05,-1.6094165403046645e-05,2,AAPL,Information Tech.,8-K,2024-08-01,394,0fd66ca1f96fee8bc75d13c6228a35da
0.9999677538871765,7.738084605080076e-06,2.44593193201581e-05,-1.6721234715078026e-05,2,AAPL,Information Tech.,8-K,2024-10-31,394,fb9ff0ffed020ca4b87056ee74588d20
0.9998725652694702,0.0001071535880328156,2.0265842977096327e-05,8.688774687470868e-05,2,AAPL,Information Tech.,8-K,2023-03-10,340,2bf1e2dc94ef27e52e6f45d04c15ada9
0.9999918937683105,5.656968369294191e-06,2.410814659015159e-06,3.2461537102790317e-06,3,AAPL,Information Tech.,8-K,2023-05-10,792,1a31b7252d4b430568ab180a2d14b5d8
0.9999672174453735,1.2283260730328038e-05,2.054119795502629e-05,-8.257937224698253e-06,2,AAPL,Information Tech.,8-K,2024-02-28,346,35fc667c92a6427cc38453d60eb9957c
0.9999663829803467,1.795678326743655e-05,1.5630266716470942e-05,2.326516550965607e-06,2,AAPL,Information Tech.,8-K,2024-05-03,530,672af6ed9b8c97dbb40c65594bbd499f
0.9999316930770874,3.4809614589903504e-05,3.351606574142352e-05,1.2935488484799862e-06,2,AAPL,Information Tech.,8-K,2024-08-23,415,fef1a2b507647de19ce195d4a30ca955
0.9999605417251587,8.468448868370615e-06,3.0986673664301634e-05,-2.251822479593102e-05,2,AAPL,Information Tech.,8-K,2024-08-26,336,bbba5c855dc23f21389d8afcc572a325
0.9692696928977966,0.000610525079537183,0.03011982887983322,-0.029509304091334343,3,AAPL,Information Tech.,8-K,2024-09-10,814,b12220273426ba3653b469949a37164b
0.9999750256538391,1.2014329513476696e-05,1.2909357792523224e-05,-8.95028279046528e-07,3,AAPL,Information Tech.,8-K,2019-09-11,724,0ac252350f48ca48dbafbcd5fa277164
0.9994397163391113,0.00011759125482058153,0.0004426444647833705,-0.00032505320268683136,3,AAPL,Information Tech.,8-K,2019-11-15,647,30e288ccc2109201cdc025baa11bdc3f
0.9999207854270935,4.540690497378819e-05,3.384942829143256e-05,1.1557476682355627e-05,2,AAPL,Information Tech.,8-K,2020-02-18,382,4887a500ca01e2a3ce5f092419dc28f8
0.9999356865882874,5.575973045779392e-05,8.559007255826145e-06,4.7200723201967776e-05,2,AAPL,Information Tech.,8-K,2020-02-27,337,5f7f9ec7b5fe233cf67a65ae4eb337be
0.9999791979789734,1.0688829206628725e-05,1.0167602340516169e-05,5.212268661125563e-07,3,AAPL,Information Tech.,8-K,2020-05-11,709,b644816978fab6b847c30c1195571b5f
0.9999469518661499,4.5558703277492896e-05,7.513753189414274e-06,3.804494917858392e-05,2,AAPL,Information Tech.,8-K,2020-08-07,417,5921f67e3f5a0da011f585418f7522f8
0.999964714050293,1.624153992452193e-05,1.905216049635783e-05,-2.810620571835898e-06,3,AAPL,Information Tech.,8-K,2020-08-20,706,30a72cbd81ce77d98e3f891970ac07d5
0.9999892711639404,6.642892913077958e-06,4.095718850294361e-06,2.547174062783597e-06,2,AAPL,Information Tech.,8-K,2021-01-05,492,65aaf8a2e7a5eb86e5d32c44029af9e0
0.9999927878379822,5.113025054015452e-06,2.1758360162493773e-06,2.9371890377660748e-06,3,AAPL,Information Tech.,8-K,2021-02-08,758,f48276a0084b86b150e7c83263938d87
0.999802827835083,0.00015389597683679312,4.327630449552089e-05,0.00011061967234127223,2,AAPL,Information Tech.,8-K,2021-02-24,321,1a5f523cee95d15b065afd2550d60ee5
0.9999825954437256,8.938610335462727e-06,8.406304914387874e-06,5.323054210748523e-07,3,AAPL,Information Tech.,8-K,2021-08-05,715,bd2a98b8aeeafca921a0bed85d96234b
0.9999858140945435,9.32383682084037e-06,4.800925125891808e-06,4.5229116949485615e-06,2,AAPL,Information Tech.,8-K,2021-11-12,500,5a9717ba8eeedb3cfe9caf1495e09a0d
0.9999889135360718,8.100229933916125e-06,2.9847842597519048e-06,5.115445674164221e-06,2,AAPL,Information Tech.,8-K,2022-03-04,613,7da7506660139901b8776a888ca29bea
0.9999769330024719,1.2095275451429188e-05,1.0994202057190705e-05,1.1010733942384832e-06,3,AAPL,Information Tech.,8-K,2022-08-08,707,dac3edfbf457766a64fc6d1c04728757
0.9996636509895325,0.0001598551170900464,0.0001764473709044978,-1.6592253814451396e-05,3,AAPL,Information Tech.,8-K,2022-08-19,701,0a0804a466d061f2e7bf189bbb15ec2e
0.9998036026954651,0.00010010600090026855,9.626575774746016e-05,3.840243152808398e-06,2,AAPL,Information Tech.,8-K,2022-11-07,374,9a7092bf7ac426876a3bf406e2bf8c1f
0.9997993111610413,5.668196899932809e-05,0.00014392606681212783,-8.724410145077854e-05,3,ABT,Health Care,10-K,2019-02-22,8000,0ce025f99f5a576ee50de158d609cb2d
0.9999977946281433,8.059537321969401e-07,1.4006883475303766e-06,-5.947346153334365e-07,3,ABT,Health Care,10-K,2020-02-21,8000,de9517b68f4c69fd6b5a4860347d0fe1
0.9999967217445374,1.2743939805659465e-06,1.9873511973855784e-06,-7.129572168196319e-07,3,ABT,Health Care,10-K,2021-02-19,8000,88d4c7eda71e4ba885125d6da18b5038
0.9999940991401672,2.133050884367549e-06,3.775183131438098e-06,-1.642132247070549e-06,3,ABT,Health Care,10-K,2022-02-18,8000,70ceaf7351da8e30b272e46025ae17df
0.9999974370002747,1.7930683497979771e-06,7.902526135694643e-07,1.002815679385094e-06,3,ABT,Health Care,10-K,2023-02-17,8000,4eb63f4be2c71f98842a958c2230e3d6
0.9999980926513672,1.1247153679505573e-06,7.014079415057495e-07,4.233074264448078e-07,3,ABT,Health Care,10-K,2024-02-16,8000,a9e534b55c0052924bdd16deb979b252
0.9999871253967285,1.0621835826896131e-05,2.201837787652039e-06,8.419998266617768e-06,3,ABT,Health Care,10-Q,2019-05-01,8000,dba9390af63d3af7809461b2acde4f17
0.9999983310699463,1.018931584439997e-06,5.993459240016819e-07,4.1958566043831524e-07,3,ABT,Health Care,10-Q,2019-10-31,8000,74ef20187c6de2aab3e9ee7f87425a02
0.9999990463256836,6.04419994942873e-07,3.5824476185553067e-07,2.4617523308734235e-07,3,ABT,Health Care,10-Q,2020-04-29,8000,02ed80b1a47529cf4ca853c48d7661a3
0.9999982714653015,1.2147085044489359e-06,5.824554705213814e-07,6.322530339275545e-07,3,ABT,Health Care,10-Q,2020-07-29,8000,0f3928f977f3bab0893847c290ec2c11
0.9999977946281433,1.4577425417883205e-06,7.939527790767897e-07,6.637897627115308e-07,3,ABT,Health Care,10-Q,2020-11-04,8000,760be6f3e70eeae6e988c785b9cd0124
0.9999987483024597,7.084876756380254e-07,5.249843297860934e-07,1.8350334585193195e-07,3,ABT,Health Care,10-Q,2021-05-05,8000,db6fc7bcdece5766ab1066e1c5c51226
0.9999978542327881,1.304875809182704e-06,8.221400094043929e-07,4.82735799778311e-07,3,ABT,Health Care,10-Q,2021-08-04,8000,c8f7614577b7164dc744e6ebe0f2ad0f
0.999997615814209,1.3093182360535138e-06,1.0406963610876119e-06,2.6862187496590195e-07,3,ABT,Health Care,10-Q,2021-11-03,8000,e32f7baf90495e3ab28a6560439e679c
0.9999985694885254,7.683529474888928e-07,6.817683129156649e-07,8.658463457322796e-08,3,ABT,Health Care,10-Q,2022-05-03,8000,d4cbffa926036117be3996395f6b3245
0.999997615814209,1.6184631022042595e-06,7.143751190596959e-07,9.040879831445636e-07,3,ABT,Health Care,10-Q,2019-07-31,8000,b6efecca17eccd81796c5c53f7c77686
0.9999988079071045,7.203062182270514e-07,4.7654032186983386e-07,2.4376589635721757e-07,3,ABT,Health Care,10-Q,2022-08-02,8000,acb1d2a18e6296e54b13fa390d69e625
0.9999987483024597,7.08658546955121e-07,5.581158575296286e-07,1.5054268942549243e-07,3,ABT,Health Care,10-Q,2022-11-01,8000,5469c4b76c2059951b105f2d1487fcea
0.9999993443489075,4.3724398324229696e-07,2.1187470622408e-07,2.2536927701821696e-07,3,ABT,Health Care,10-Q,2023-05-04,8000,3e6c0c9ba431edce776d34361599e281
0.9999988079071045,6.478854288616276e-07,5.083291512164578e-07,1.3955627764516976e-07,3,ABT,Health Care,10-Q,2023-08-03,8000,5e289b0249f066f7913260f527361d8c
0.9999988079071045,6.709865374432411e-07,4.5015050886831887e-07,2.2083602857492224e-07,3,ABT,Health Care,10-Q,2023-11-01,8000,2d77aa228d90283bc31c7f924c3dbd9e
0.9999992847442627,4.3847998654200637e-07,2.39286180203635e-07,1.9919380633837136e-07,3,ABT,Health Care,10-Q,2024-05-02,8000,dd3142230bb652b9a077c95eb6542862
0.9999989867210388,6.417008648895717e-07,4.021867141545954e-07,2.395141507349763e-07,3,ABT,Health Care,10-Q,2024-07-31,8000,a8c0a45979bb5daed4d0165bc741d565
0.9999988675117493,6.285224003477197e-07,4.807291134056868e-07,1.4779328694203286e-07,3,ABT,Health Care,10-Q,2024-10-31,8000,e19625232edc64fed3e774cd8fe8f722
0.9665051102638245,0.03344763070344925,4.7237674152711406e-05,0.03340039402246475,2,ABT,Health Care,8-K,2019-01-23,526,89d4ba6270f4268f5fb8114fadd60182
0.9999788403511047,1.076715489034541e-05,1.042243638949003e-05,3.447185008553788e-07,2,ABT,Health Care,8-K,2019-02-25,603,a0fa945e8efd50ac0ce543213c4c6900
0.9693107008934021,0.03065747581422329,3.176125028403476e-05,0.030625713989138603,2,ABT,Health Care,8-K,2019-04-17,517,03c8ee335bcd6f023b6630130c101188
0.9999843239784241,9.54356073634699e-06,6.104791737016058e-06,3.4387689993309323e-06,2,ABT,Health Care,8-K,2019-04-30,529,e6078faae2968cf0606f0ff00223e3dc
0.9999558925628662,2.4348146325792186e-05,1.9783994503086433e-05,4.564151822705753e-06,1,ABT,Health Care,8-K,2019-06-25,334,947520423fb904b43c95314ce326f4b8
0.971255898475647,0.02870289795100689,4.1204868466593325e-05,0.028661692515015602,2,ABT,Health Care,8-K,2019-07-17,526,fb0f61e42cdaf19bce622464244716bb
0.8377382755279541,0.1622418463230133,1.9839906599372625e-05,0.1622220128774643,2,ABT,Health Care,8-K,2019-10-16,534,71b2bfb6dc5b1cfb1e5d873a49787bb4
0.999926745891571,4.666253880714066e-05,2.6596237148623914e-05,2.006630165851675e-05,2,ABT,Health Care,8-K,2019-11-12,655,389582909788bfa307b7f2761570615b
0.9999866485595703,7.426475804095389e-06,5.91672051086789e-06,1.5097552932274994e-06,2,ABT,Health Care,8-K,2019-11-13,526,b3fb67f443d6e9914649a5dd3a606214
0.9999551773071289,3.02461558021605e-05,1.4573383850802202e-05,1.5672772860853e-05,3,ABT,Health Care,8-K,2019-11-19,1179,91e96a05c3ae542ce8c949f9c55f57b9
0.9999697804450989,1.9388116925256327e-05,1.0748235581559129e-05,8.639881343697198e-06,2,ABT,Health Care,8-K,2019-12-19,495,b1784dd3b495852d9f546ac3efce60ae
0.9999839067459106,7.1128788476926275e-06,8.92937350727152e-06,-1.8164946595788933e-06,2,ABT,Health Care,8-K,2020-01-08,489,8e84061ebc916c477b8447b8992f4c09
0.9171866178512573,0.08279269933700562,2.0664741896325722e-05,0.08277203142642975,2,ABT,Health Care,8-K,2020-01-22,546,9a54dcd6e9faf02374f0d44f35be5965
0.9999765753746033,1.0623154594213702e-05,1.2856946341344155e-05,-2.2337917471304536e-06,2,ABT,Health Care,8-K,2020-02-11,393,7b5f2248d243d0c64b92064723b2255f
0.9999860525131226,7.804606866557151e-06,6.094925993238576e-06,1.7096808733185753e-06,2,ABT,Health Care,8-K,2020-02-27,434,c8712fea67eec834c6e4564d06960c7e
0.8603404760360718,0.13963907957077026,2.0403191228979267e-05,0.1396186798810959,2,ABT,Health Care,8-K,2020-04-16,536,8c33beab1b4cd0273e18c82bef3c775c
0.9998815059661865,2.5966870452975854e-05,9.25433705560863e-05,-6.657649646513164e-05,2,ABT,Health Care,8-K,2020-04-28,344,a476ad1192cbfcf9d0173ca76c7168f3
0.9999920129776001,5.200569830776658e-06,2.839934950316092e-06,2.360634880460566e-06,2,ABT,Health Care,8-K,2020-06-24,660,0ba79c61c3227fa3d387b72030941ddc
0.8281335234642029,0.17184336483478546,2.310534182470292e-05,0.1718202531337738,2,ABT,Health Care,8-K,2020-07-16,549,aa0ea717ba785776901eff1f2e2b1bde
0.9255799055099487,0.07440223544836044,1.7838106941781007e-05,0.07438439875841141,2,ABT,Health Care,8-K,2020-10-21,541,a2eee6799db4e5405d62ac223fc1bf9b
0.9996303915977478,8.22370930109173e-05,0.0002874168276321143,-0.00020517973462119699,3,ABT,Health Care,8-K,2020-11-12,867,391c9883abbcbe9e2b935354670bc000
0.9999175667762756,4.4907374103786424e-05,3.7549310945905745e-05,7.358063157880679e-06,2,ABT,Health Care,8-K,2020-11-20,396,a07cafb43cdba35820375d629033c6f0
0.907130241394043,0.0928492397069931,2.0522569684544578e-05,0.09282872080802917,2,ABT,Health Care,8-K,2021-01-27,544,bb4d1b59d892174e61cf95cfffcd4657
0.9999594688415527,9.667994163464755e-06,3.079144153161906e-05,-2.1123447368154302e-05,2,ABT,Health Care,8-K,2021-02-19,432,c1d557201385f0cb6f90ae840a257465
0.837837815284729,0.16213126480579376,3.093471605097875e-05,0.16210032999515533,2,ABT,Health Care,8-K,2021-04-20,517,6ebf76de6dde84810ac82a939c7f9ef8
0.9999662637710571,2.5223231205018237e-05,8.529996193828993e-06,1.6693235011189245e-05,2,ABT,Health Care,8-K,2021-04-26,519,30c9d975398e5a84b991731b5e3b75cd
0.9999099969863892,8.503085700795054e-05,4.955996701028198e-06,8.007486030692235e-05,2,ABT,Health Care,8-K,2021-06-03,704,fe3129b97714613adabf8ec9dfb76371
0.8240710496902466,0.1759069710969925,2.1919702703598887e-05,0.17588505148887634,2,ABT,Health Care,8-K,2021-07-22,527,315db45a7ccdccaddbe841b39baed0b8
0.9998141527175903,2.674918323464226e-05,0.00015907325723674148,-0.00013232407218310982,2,ABT,Health Care,8-K,2021-09-01,415,0eaaa4d598605b8c1863f9eed2a660df
0.8240711688995361,0.17590701580047607,2.1798616216983646e-05,0.17588521540164948,2,ABT,Health Care,8-K,2021-10-20,527,cf28eee51eeb29c4e635fb4f116c5097
0.9999515414237976,2.235037572972942e-05,2.6071413230965845e-05,-3.721037501236424e-06,2,ABT,Health Care,8-K,2021-12-10,447,ae578c60b9f64af30021e127fbd4b80e
0.9998277425765991,4.443650323082693e-05,0.00012782648263964802,-8.33899830467999e-05,2,ABT,Health Care,8-K,2021-12-13,365,cfa330bf23b4f2071da8de8c1c05cc91
0.9029455184936523,0.09703680872917175,1.7669866792857647e-05,0.09701913595199585,2,ABT,Health Care,8-K,2022-01-26,533,35186b6a5efcdf3abecc1d7aad9ddcb2
0.999918520450592,1.698740197753068e-05,6.449330248869956e-05,-4.750589869217947e-05,2,ABT,Health Care,8-K,2022-02-18,599,5bda971d9c16a9747877fcaf44ebc317
0.9999663233757019,1.4720244507770985e-05,1.8984270354849286e-05,-4.264025847078301e-06,2,ABT,Health Care,8-K,2022-02-22,357,871ba3b84f2e10479cd2b88ad1e9dfc5
0.8007888197898865,0.19918875396251678,2.244702227471862e-05,0.19916631281375885,2,ABT,Health Care,8-K,2022-04-20,531,0be8c088010d8086ff13cc659f4b6e90
0.9998809099197388,2.6400126444059424e-05,9.273498289985582e-05,-6.6334854636807e-05,2,ABT,Health Care,8-K,2022-05-02,344,b55e5b4431badc64319919a6a98fd67e
0.800788938999176,0.1991887092590332,2.236416912637651e-05,0.19916634261608124,2,ABT,Health Care,8-K,2022-07-20,531,05199757784b20366f5b7137a2452186
0.9997628927230835,3.364817894180305e-05,0.0002034467033809051,-0.00016979852807708085,2,ABT,Health Care,8-K,2022-09-15,414,656e965b42420bb13c10a6c45129c743
0.9998964071273804,5.253940253169276e-05,5.10344143549446e-05,1.5049881767481565e-06,2,ABT,Health Care,8-K,2022-10-21,375,50e75a83fb0eb4e28d6bfce7b6a06573
0.9999722242355347,1.704233727650717e-05,1.0708441550377756e-05,6.333895726129413e-06,1,ABT,Health Care,8-K,2022-12-09,327,6727c78d2a48fa1233e790ca38dbb7cf
0.9999616742134094,1.6465375665575266e-05,2.188927464885637e-05,-5.423898983281106e-06,2,ABT,Health Care,8-K,2023-02-17,357,0522829d95207cce88c56e91d3130f42
0.9998852014541626,2.6145382435061038e-05,8.870429155649617e-05,-6.255890912143514e-05,2,ABT,Health Care,8-K,2023-05-02,343,f053e56b9c21b02e0dc09569ccfb2bf7
0.9999902844429016,4.757661827170523e-06,4.973074737790739e-06,-2.1541291062021628e-07,2,ABT,Health Care,8-K,2023-06-12,606,2806897bef890e7b02b1eaff25049c5b
0.9997515678405762,3.887031925842166e-05,0.0002095656091114506,-0.00017069528985302895,3,ABT,Health Care,8-K,2024-01-29,870,801c07124564b30311f99762894c6e0e
0.9998822212219238,2.54437472904101e-05,9.230466821463779e-05,-6.686092092422768e-05,2,ABT,Health Care,8-K,2024-04-29,344,f186021a7d174c54f85ad5a2f6b2547b
0.9998832941055298,2.6795878511620685e-05,8.995541429612786e-05,-6.315953214652836e-05,2,ABT,Health Care,8-K,2024-05-01,339,7ed3d129ca2b406931956ee46a0b1db5
0.9999092221260071,4.501955845626071e-05,4.570095188682899e-05,-6.813934305682778e-07,2,ABT,Health Care,8-K,2024-11-15,375,9e4ce591138f5318c29cefe9247c167b
0.9999766945838928,1.0585426025500055e-05,1.2692551536019892e-05,-2.107125510519836e-06,2,ABT,Health Care,8-K,2019-09-10,378,aeb4ebf35d708a397e3706dd9483e84d
0.996849536895752,0.000281146087218076,0.002869281219318509,-0.002588135190308094,2,ABT,Health Care,8-K,2019-10-15,492,9cd38cd5e12a082c3bccf80562f0f29d
0.6955041885375977,0.304479718208313,1.6161622625077143e-05,0.30446356534957886,2,ABT,Health Care,8-K,2022-10-19,477,861ad44b71d39633eec5a2106655c4ab
0.9647297859191895,0.03526254743337631,7.696163265791256e-06,0.03525485098361969,2,ABT,Health Care,8-K,2023-01-25,492,5bffe0c4d0eb3a6e16732b080ade184b
0.9902524352073669,0.009738658554852009,8.855206942826044e-06,0.009729803539812565,2,ABT,Health Care,8-K,2023-04-19,483,6d73ce13562d36c71d3b496e9aa458fd
0.9774435758590698,0.022546738386154175,9.660485375206918e-06,0.022537078708410263,2,ABT,Health Care,8-K,2023-07-20,499,b7d78b3e661149c5f26355153bd70c51
